,0,1,2,3,4,5,6
0,0.030488966270294748,0.01219096190401316,0.04967741622647574,0.05814878536929367,0.7951540998491597,0.052542213912781154,0.0017975564679817326
1,0.8720471143250181,0.026943662021994934,0.07133228757150264,0.004404507412991008,0.0008579236691816693,0.007424545054287845,0.01698995994502367
2,0.01791588334738523,0.015571912548751458,0.006779318346128167,0.06592658290852235,0.004717369206460922,0.7938332690276236,0.09525566461512819
3,0.01803650650225415,0.03038725180505599,0.04210932966337964,0.0277932823399496,0.7440521555284547,0.11397911408068773,0.023642360080218246
4,0.11600694875413571,0.006613746393812563,0.05565704883824461,0.7739274679541465,0.03495019013289388,0.012134474763885083,0.0007101231628816206
5,0.0002471109847595174,7.74700826627557e-05,0.09548700040374346,0.03349005446297491,0.02699828080419368,0.8380904903411264,0.005609592920539526
6,0.00484607099357866,0.034248946372076955,0.7882365823343237,0.02875949089096742,0.07961740749266366,0.0577035542663316,0.00658794765005786
7,0.017953630356924644,0.011634045930922945,0.06422986448906445,0.03608360713178587,0.8528246674477206,0.01476330279248289,0.002510881851098388
8,0.005654790565487395,0.015292663295993377,0.006815660864522783,0.9170796730577393,0.03614583952437274,0.016665057122450814,0.0023463155694334716
9,0.029094699399673053,0.103081122099198,0.016813960207008434,0.799197495466857,0.002278662169832705,0.04721274739464195,0.0023213132627887888
10,0.014995216362949839,0.7558660746922007,0.10496083711323852,0.09196707378824406,0.018423324733643227,0.012707890455006412,0.0010795828547172988
11,0.7391135648719686,0.10703508391910066,0.08415864035628362,0.03484159065089964,0.015206361511765512,0.015333926025088864,0.004310832664893144
12,0.01722573276978082,0.787282163997514,0.16196178947528778,0.006877808096075866,0.009715672347511644,0.012546420606453343,0.00439041270737639
13,0.017798158151595404,0.008670547362199793,0.740346504443455,0.009806386302104335,0.20845948769558814,0.007795175023946913,0.007123741021110378
14,0.0167132124516226,0.053226061223172125,0.7969793458632453,0.07968250418349399,0.005520099829417857,0.04527798460743185,0.002600791841616291
15,0.01407702633562973,0.010386931534482263,0.03152161777577568,0.09116270803166218,0.12343147790578957,0.7271929284158323,0.002227310000828182
16,0.004155725735762899,0.22448237382413785,0.005721944356763773,0.731527878658935,0.028048438350123012,0.004374845222782626,0.0016887938514948322
17,0.7431890453584507,0.0005959847291065893,0.002073471372597254,0.23301757685478058,0.01982289887366536,0.0009449866390986373,0.00035603617230101173
18,0.016868288519544684,0.7511504092994159,0.004236272589029228,0.011691980806396014,0.06324878513954511,0.14188523388283897,0.010919029763230104
19,0.22191147065840594,0.021693024515741174,0.7455903431059064,0.00012593974129995945,0.0002557487489678409,0.010189954209209404,0.00023351902046937187
20,0.0022043370424728115,0.04389554540722777,0.03222689356806959,0.7889064492208834,0.13010241496326994,0.0007147074533708705,0.0019496523447057434
21,0.0029818703032022903,0.028265561757522213,0.8749238526605982,0.062098524352597204,0.024692324532723815,0.006429228675786406,0.0006086377175699669
22,0.1635593612891333,0.7388446414402858,0.01799452946535625,0.05284155689777834,0.0006320155268888085,0.024774533463476592,0.0013533619170809147
23,0.0008666338070632537,0.7660420354470209,0.01989683569684985,0.018506661573378717,0.004116338595321726,0.17266937692307577,0.017902117957289788
24,0.018190201268326676,0.08401142155643546,0.706355817256126,0.1598662195099005,0.004067460695462209,0.024109300154247417,0.0033995795595017815
25,0.006591345715308276,0.021407625506837773,0.03451299751924684,0.7617887107431119,0.1516908797328071,0.019314325447059025,0.004694115335629086
26,0.017113680185321875,0.033034108915040813,0.12029293521804862,0.004967636809431476,0.0032742703340380938,0.0908210090912786,0.7304963594468405
27,0.008995578286096774,0.013580644958144306,0.011407670633035698,0.008959648198693097,0.9526311651060606,0.0023829707584349857,0.0020423220595345358
28,0.006876153057816148,0.0009579721899780269,0.03373620371026419,0.15045495357161795,0.7941070078508218,0.01287994902285037,0.000987760596651521
29,0.011729440766888722,0.026671678526477914,0.015062512589657679,0.0594292787520175,0.09101220322015857,0.7811968637943991,0.014898022350400424
30,0.00023216278576722972,0.0020841735348422915,0.021769686811232147,0.15750739572272093,0.8060808272303023,0.011252448439239476,0.0010733054758955156
31,0.7368781289817077,0.162384454835851,0.061665655755275786,0.020861213444150012,0.0008165390560814468,0.016475841080262416,0.0009181668466716698
32,0.004441122647143388,0.16659207050474278,0.09055747150597794,0.0027011592565088977,0.0004294565702999061,0.7349444906080179,0.00033422890730923496
33,0.019155203209679592,0.038325966175560236,0.11326262098158976,0.07784087150701943,0.731174509171028,0.013008485533331688,0.007232343421791415
34,0.0011979015471133424,0.005182540216781718,0.008677843417301693,0.0017110150474131363,0.005940034000270936,0.9125647304295585,0.06472593534156068
35,0.008590923902158886,0.0020962991053116668,0.04703375994017729,0.7698810963369076,0.15954185917503616,0.010208529214502724,0.002647532325905701
36,0.004021158448850457,0.010654451232524214,0.005980485230419939,0.7525179412142762,0.2053108028809778,0.016808494196989585,0.004706666795961946
37,0.0065487563961530715,0.052944518444838495,0.7944889135518125,0.13007753504095873,0.010193729391753639,0.005195099038757129,0.0005514481357264719
38,0.05244406274302227,0.7278179006462848,0.03450974918147866,0.10907566042275389,0.07333499269099633,0.0012037113885286779,0.0016139229269354423
39,0.004985215067530759,0.8750640085801497,0.01120380965949651,0.10215036537705013,0.0037974770867152605,0.0023061699630584276,0.0004929542659992734
40,0.009873974027567808,0.08825705370387817,0.17289377318067403,0.7188524994352627,0.004322301768655926,0.004958834907194054,0.0008415629767673051
41,0.7369316926378728,0.0559642928721439,0.03923154666591734,0.14907103516580728,0.010585417568086576,0.006969556671404853,0.0012464584187672307
42,0.009408404315393389,0.011496387722974191,0.0028206184790293956,0.025082751583917075,0.0058026040619054515,0.9310155446001882,0.014373689236592296
43,0.02209887028393114,0.0326601500095722,0.08399376656202992,0.7111142603184502,0.04234775398190993,0.09994210017259494,0.007843098671511669
44,0.00399291598166638,0.7464723017149647,0.20360552546569952,0.027263161554494913,0.008478446784611257,0.009615264057065979,0.0005723844414971635
45,0.016290619366707556,0.007915642700860504,0.7478263583647462,0.14471628236095718,0.03914573799192133,0.03407818783813768,0.010027171376669478
46,0.0029440907677211574,0.9277380789328282,0.02421224303081255,0.04243902956842983,0.00022628271057552495,0.0016449088881427952,0.0007953661014899451
47,0.00530066242814786,0.21810513847683816,0.03125359894343341,0.7276896764731526,0.002663775733604353,0.013219212693880364,0.0017679352509429205
48,0.02340012092899667,0.888811823696107,0.0309309787781204,0.040694708754306926,0.002905742646382091,0.012039634806748656,0.0012169903893384949
49,0.004602379423755315,0.8020591183388923,0.08678888598036436,0.003109652389026724,0.039888310756205705,0.06264204228293212,0.000909610828823528
50,0.7472617911628539,0.01372831246580431,0.01947015792042654,0.034313606705009984,0.03908063524944283,0.13998556742860518,0.006159929067857292
51,0.002223416517954659,0.0026135523288335688,0.07464258262515963,0.8643630466732942,0.034351243898429404,0.02077097787052538,0.0010351800858031438
52,0.0021318879916151575,0.041668048628474216,0.8122972560699475,0.014889778655214004,0.01065466192410636,0.11459713126446713,0.003761235466175563
53,0.004343278746113994,0.004340673564311807,0.10083944926730126,0.7949579344138498,0.04021364336453952,0.05500691251115532,0.0002981081327281813
54,0.0003811946787042748,0.00034503104110317624,0.0008156224815088967,0.23193007157401505,0.7338861361290137,0.03260430087106668,3.764322458829872e-05
55,0.7450900086258418,0.002636766010855592,0.005601932553099308,0.008367344116226779,0.0015738762174121,0.1276501977614331,0.10907987471513128
56,0.00489209283221534,0.0008211472190706223,0.0009296677982500138,0.8859283115780718,0.020043913066301343,0.08683043894095681,0.0005544285651339154
57,0.014053695020398804,0.061135763540694485,0.0037509792379966265,0.010954711136007185,0.03643710555290706,0.8278584899298629,0.04580925558213312
58,0.7449702001307853,0.16312253873546667,0.03147734957756441,0.004356074602667863,0.004501351993820448,0.043554077391363286,0.00801840756833225
59,0.0030080447540937762,0.009306271730126752,0.0057999010602582295,0.031938092498833524,0.9339454145747258,0.011101159820710683,0.0049011155612513554
60,0.013189992010576385,0.03867777542989433,0.0032404373294838973,0.06503754875167038,0.7393467042488003,0.11438575319886957,0.02612178903070512
61,0.007769886003731352,0.045138986643159865,0.7554696688542725,0.005788540625712912,0.07792070969674882,0.07887214134530723,0.029040066831067413
62,0.0013291696303184834,0.031275663098908495,0.9102513549797949,0.011762627859844681,0.04278358749198238,0.0019780111847802545,0.0006195857543706481
63,0.009520024179043391,0.003909739079018869,0.0005828183554539656,0.9729886294880506,0.000593879731442612,0.012135841694815462,0.0002690674721749656
64,0.07041029898585163,0.002520408484414766,0.0565867336115238,0.739784609747773,0.03387833190510131,0.09186529593603056,0.004954321329304901
65,0.013304981891809953,0.0019415086281791782,0.014053059538350305,0.00426680377166641,0.0003617236634741143,0.21405994825171848,0.7520119742548016
66,0.0024852853791192397,0.16890429372378044,0.7499580393144643,0.0757440874234209,0.0007002572582968635,0.001384777878985084,0.0008232590219334043
67,0.010680400096128471,0.0970516982784808,0.7704675281462902,0.018732690462641154,0.045499266999208234,0.050474579170626574,0.007093836846624573
68,0.0005828190943898617,0.00015736033570887115,0.0009706270713861376,0.0017666163552427308,0.04262356617382252,0.2156261346984593,0.7382728762709907
69,0.0016548495160057489,0.23864069325497833,0.0028159924344667913,0.7476474398762325,0.0003282278100116305,0.003821696729492999,0.005091100378811911
70,0.05997243192790669,0.7479320129800913,0.026941917060689508,0.11187127589277775,0.0235070089865188,0.02446709795780382,0.005308255194212152
71,0.005078484503891186,0.02365154200824699,0.07141377969819718,0.10230517444017288,0.0012765369487440792,0.7857504778925577,0.010524004508189931
72,0.07900220864201957,0.8433301449809985,0.051642353322625414,0.0044137471272479535,0.0026093964791081056,0.004519620706044116,0.014482528741956371
73,0.7307618996992905,0.09347290950986763,0.043018773811720055,0.04993344719616628,0.07564144187208464,0.004720108052910231,0.0024514198579606407
74,0.08867495970246538,0.08626731329930937,0.012775093426682468,0.7631322252772114,0.023924603239062762,0.020247618134688585,0.004978186920580221
75,0.015028205223876193,0.005651588292113858,0.044359996209102304,0.031165859636602438,0.08077752187100842,0.8181020632314487,0.004914765535848088
76,0.002488262693962576,0.005867320840018973,0.000307706498440874,0.037452585977302666,0.003823632305073467,0.16066996042397502,0.7893905312612265
77,0.00038636137922216614,0.9592875681410516,0.001028891994543069,0.03776633493935993,9.714647437974222e-05,0.0013477285678646404,8.596850357855856e-05
78,0.0017496249964740983,0.8516997179748176,0.0620852240729997,0.039131546106170464,0.027365040362837663,0.016561817983497075,0.0014070285032032506
79,0.015314456126828389,0.7509280576430946,0.004587222110947169,0.07464031111692267,0.004820017029066598,0.13778614487450186,0.011923791098638654
