,0,1
0,0.966952806922661,0.03304719307733922
1,0.9489366486346128,0.05106335136538711
2,0.10677198607441275,0.8932280139255871
3,0.9694500374028523,0.03054996259714769
4,0.29132705930124025,0.7086729406987599
5,0.9737914870119687,0.026208512988031608
6,0.960802824195636,0.039197175804364146
7,0.9320006794937195,0.06799932050628048
8,0.14502682226130142,0.8549731777386984
9,0.940064478014285,0.059935521985714946
10,0.7174426814478673,0.2825573185521328
11,0.9541304070114368,0.04586959298856316
12,0.9630795990959272,0.03692040090407283
13,0.9546897092841736,0.04531029071582642
14,0.9478607621094493,0.05213923789055073
15,0.9641091098896054,0.035890890110394674
16,0.07182089292327408,0.9281791070767261
17,0.9226016823853653,0.07739831761463455
18,0.9209628611092132,0.07903713889078665
19,0.970651527911732,0.0293484720882681
20,0.9477394952849286,0.052260504715071224
21,0.6433511822905423,0.3566488177094576
22,0.9634261114578676,0.03657388854213244
23,0.9576818305120259,0.04231816948797415
24,0.6481454060479709,0.3518545939520293
25,0.7516201209852754,0.2483798790147247
26,0.9298964995421699,0.07010350045783002
27,0.5124609251860912,0.48753907481390873
28,0.9461330218111698,0.05386697818883027
29,0.6951616292250441,0.3048383707749557
30,0.9013234266852115,0.09867657331478863
31,0.8890994754043038,0.1109005245956962
32,0.19252248791372803,0.8074775120862722
33,0.916549025412905,0.08345097458709505
34,0.9612921660678271,0.03870783393217311
35,0.5214655123820634,0.47853448761793665
36,0.12299904424097581,0.8770009557590239
37,0.22962672577554194,0.7703732742244581
38,0.24274095783821126,0.7572590421617886
39,0.4758112326400106,0.5241887673599893
40,0.2646085807068528,0.7353914192931472
41,0.9529938436340193,0.047006156365980746
42,0.773107523125854,0.22689247687414607
43,0.9022126874531,0.09778731254689982
44,0.9256934127938018,0.07430658720619805
45,0.9654518754700062,0.03454812452999378
46,0.8863529368271388,0.1136470631728611
47,0.10921361849783183,0.8907863815021684
48,0.8927869552298037,0.10721304477019654
49,0.9628794601252889,0.03712053987471094
50,0.9708706293843276,0.029129370615672487
51,0.8774760767952047,0.1225239232047952
52,0.9783485850400484,0.021651414959951498
53,0.08985266607681161,0.9101473339231887
54,0.6422632334695391,0.3577367665304611
55,0.955148453232977,0.04485154676702321
56,0.12372263745490422,0.8762773625450956
57,0.9639317787210484,0.036068221278951505
58,0.9691207291965361,0.030879270803464025
59,0.14174874091301412,0.8582512590869859
60,0.11126828397601767,0.8887317160239823
61,0.9363631905099645,0.06363680949003542
62,0.9557615963331486,0.044238403666851334
63,0.9090197637595122,0.09098023624048772
64,0.9510819240086402,0.04891807599135979
65,0.9484595932438402,0.05154040675615958
66,0.961688300731379,0.03831169926862105
67,0.7856907531746571,0.21430924682534302
68,0.890803485392421,0.1091965146075789
69,0.18814447796129624,0.8118555220387037
70,0.9040215725677743,0.095978427432226
71,0.9596912068607141,0.04030879313928581
72,0.9369823536942826,0.0630176463057175
73,0.8870859805291663,0.11291401947083347
74,0.9299332696233144,0.07006673037668558
75,0.3601523138707992,0.639847686129201
76,0.15845871772780282,0.8415412822721973
77,0.9262344023694417,0.07376559763055827
78,0.09561196985746459,0.9043880301425353
79,0.31071727292791473,0.6892827270720854
80,0.15246156665053134,0.8475384333494687
81,0.9705447014972668,0.029455298502733082
82,0.9666651308066263,0.03333486919337383
83,0.944362718267033,0.0556372817329668
84,0.9579321739384836,0.042067826061516066
85,0.9540505620530888,0.04594943794691107
86,0.9627839435093253,0.03721605649067443
87,0.9068150796890359,0.09318492031096402
88,0.8823823540879404,0.11761764591205973
89,0.9703176714128908,0.02968232858710937
90,0.8557970975836591,0.1442029024163408
91,0.3147264613363687,0.6852735386636312
92,0.94805919050428,0.05194080949572027
93,0.9630356140110089,0.03696438598899119
94,0.10829916959612848,0.8917008304038714
95,0.8371625994371261,0.16283740056287374
96,0.9417467008164228,0.05825329918357742
97,0.39255543559574646,0.6074445644042534
98,0.1740775075811808,0.8259224924188193
99,0.9817630314132352,0.01823696858676481
100,0.36446889286067546,0.6355311071393246
101,0.45127340325337195,0.5487265967466282
102,0.9512543612434164,0.04874563875658332
103,0.992235568213258,0.0077644317867418475
104,0.9676585731061202,0.03234142689387979
105,0.8514700690342997,0.14852993096570022
106,0.9283693419110521,0.07163065808894797
107,0.9345346584132567,0.06546534158674329
108,0.750256973952913,0.24974302604708717
109,0.6992303702731383,0.3007696297268616
110,0.9630862592005706,0.03691374079942956
111,0.8592202179571824,0.14077978204281752
112,0.6632024923012532,0.3367975076987469
113,0.7485904861239632,0.2514095138760368
114,0.9335068576680878,0.06649314233191209
115,0.961974129984904,0.03802587001509603
116,0.9704319683775853,0.029568031622414753
117,0.8937233044073716,0.10627669559262853
118,0.9273483548841456,0.0726516451158545
119,0.8200696604492593,0.17993033955074075
120,0.5961040410866743,0.40389595891332597
121,0.8982024208559259,0.10179757914407395
122,0.9825587944191063,0.017441205580893647
123,0.43807733505985424,0.5619226649401456
124,0.7118176833701588,0.2881823166298413
125,0.5764562718684725,0.4235437281315275
126,0.8879088260954124,0.11209117390458767
127,0.8119632932683171,0.188036706731683
128,0.9281512957563612,0.07184870424363883
129,0.9228911789936294,0.07710882100637055
130,0.7501998177679269,0.2498001822320731
131,0.9520617962497504,0.04793820375024965
132,0.9225696738800496,0.07743032611995045
133,0.9241733486983189,0.07582665130168129
134,0.9532334447424627,0.0467665552575374
135,0.976694911965267,0.023305088034732874
136,0.9814556599042379,0.018544340095762293
137,0.8744133261776578,0.12558667382234215
138,0.7323265062708004,0.26767349372919935
139,0.7699216696978375,0.23007833030216246
140,0.993161506673424,0.006838493326576201
141,0.8567827060023072,0.14321729399769287
142,0.9119900239538231,0.08800997604617679
143,0.8887877538933394,0.1112122461066606
144,0.9610594490958375,0.03894055090416247
145,0.96936293432094,0.03063706567906002
146,0.36800218212889896,0.6319978178711011
147,0.9540030649033052,0.04599693509669486
148,0.8442903392173174,0.1557096607826825
149,0.9748548579923281,0.02514514200767187
150,0.835054367780861,0.16494563221913894
151,0.940328501098502,0.059671498901498116
152,0.9461042052337296,0.05389579476627038
153,0.9164567361700542,0.08354326382994595
154,0.6441067404512917,0.3558932595487082
155,0.9559840628628935,0.044015937137106505
156,0.9271169999061857,0.07288300009381427
157,0.541792269877837,0.45820773012216276
158,0.8944374074879713,0.1055625925120286
159,0.8486756927545224,0.15132430724547738
